epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,2387.29,0.9249,0.67833,1.15787,0.89516,0.71701,0.82467,0.60026,0.94642,0.69517,1.02577,0.00089407,0.00089407,0.00089407
109,2410.38,0.94893,0.69599,1.16645,0.84218,0.72504,0.809,0.58334,0.99002,0.72628,1.05171,0.00089308,0.00089308,0.00089308
110,2433.32,0.94728,0.70717,1.17112,0.86377,0.72657,0.81886,0.59417,0.95888,0.71314,1.03585,0.00089209,0.00089209,0.00089209
111,2456.23,0.92462,0.68265,1.14992,0.8581,0.72452,0.8186,0.59073,0.97988,0.71908,1.03713,0.0008911,0.0008911,0.0008911
112,2479.18,0.92632,0.70355,1.14623,0.87823,0.71273,0.81927,0.60044,0.94577,0.68598,1.04035,0.00089011,0.00089011,0.00089011
113,2502.84,0.91602,0.67743,1.14394,0.85506,0.71591,0.81266,0.59759,0.9437,0.71951,1.03371,0.00088912,0.00088912,0.00088912
114,2526.16,0.88555,0.65027,1.12648,0.84908,0.70867,0.80273,0.59355,0.93403,0.7273,1.03894,0.00088813,0.00088813,0.00088813
115,2549.87,0.91191,0.6908,1.13966,0.86222,0.68766,0.79517,0.5891,0.93971,0.74412,1.03573,0.00088714,0.00088714,0.00088714
116,2573.19,0.91911,0.68528,1.15027,0.88726,0.71941,0.81982,0.61408,0.91281,0.67168,1.01057,0.00088615,0.00088615,0.00088615
117,2596.87,0.91205,0.68038,1.13981,0.88654,0.72453,0.81862,0.58604,1.04034,0.70404,1.05442,0.00088516,0.00088516,0.00088516
118,2619.62,0.90794,0.66536,1.14648,0.8747,0.72205,0.81461,0.59381,0.97008,0.69099,1.03269,0.00088417,0.00088417,0.00088417
119,2643.37,0.91768,0.69106,1.14143,0.87339,0.73118,0.8225,0.60081,0.98247,0.67483,1.03427,0.00088318,0.00088318,0.00088318
120,2667.11,0.89442,0.65836,1.13085,0.87124,0.71941,0.82041,0.58012,1.03358,0.69944,1.05469,0.00088219,0.00088219,0.00088219
121,2690.04,0.88728,0.66062,1.12608,0.87667,0.70251,0.8173,0.59974,0.94693,0.70307,1.0221,0.0008812,0.0008812,0.0008812
122,2713.39,0.91842,0.65694,1.12793,0.85801,0.73169,0.82636,0.60876,0.93211,0.67971,1.01499,0.00088021,0.00088021,0.00088021
123,2735.95,0.92537,0.66804,1.15406,0.87951,0.72197,0.81801,0.6086,0.92797,0.691,1.01988,0.00087922,0.00087922,0.00087922
124,2757.37,0.91319,0.67183,1.14219,0.88981,0.71326,0.8236,0.60424,0.93967,0.67203,1.03054,0.00087823,0.00087823,0.00087823
125,2778.97,0.91118,0.67262,1.14321,0.87518,0.71802,0.82171,0.60525,0.93378,0.66368,1.01039,0.00087724,0.00087724,0.00087724
126,2802.12,0.91762,0.65828,1.14396,0.87729,0.70353,0.8176,0.60243,0.91811,0.68725,1.01556,0.00087625,0.00087625,0.00087625
127,2824.94,0.88944,0.64587,1.13749,0.88482,0.69228,0.80819,0.60003,0.92534,0.68601,1.01171,0.00087526,0.00087526,0.00087526
128,2846.5,0.88453,0.6391,1.12051,0.89445,0.70725,0.82398,0.61447,0.89718,0.66584,1.01835,0.00087427,0.00087427,0.00087427
129,2868.09,0.90904,0.66246,1.13123,0.85631,0.73234,0.82707,0.59771,0.98139,0.70574,1.03356,0.00087328,0.00087328,0.00087328
130,2890.62,0.8971,0.66509,1.14248,0.88612,0.71531,0.82885,0.59678,0.98429,0.67701,1.04324,0.00087229,0.00087229,0.00087229
131,2913.61,0.87695,0.64069,1.12293,0.85736,0.73866,0.82958,0.61561,0.9092,0.67493,1.01008,0.0008713,0.0008713,0.0008713
132,2936.74,0.90413,0.66631,1.12996,0.88332,0.71736,0.82594,0.59902,0.94761,0.70073,1.02169,0.00087031,0.00087031,0.00087031
133,2959.8,0.87512,0.66866,1.11791,0.85794,0.73579,0.82568,0.60191,0.93608,0.67598,1.01562,0.00086932,0.00086932,0.00086932
134,2982.72,0.89212,0.66123,1.13406,0.87751,0.72994,0.8256,0.60647,0.94203,0.66638,1.02636,0.00086833,0.00086833,0.00086833
135,3005.83,0.86739,0.65089,1.11912,0.88814,0.71941,0.82765,0.60897,0.92858,0.65894,1.02109,0.00086734,0.00086734,0.00086734
136,3028.68,0.87282,0.63781,1.11182,0.87389,0.73805,0.83146,0.62091,0.89767,0.65656,1.00421,0.00086635,0.00086635,0.00086635
137,3051.77,0.88963,0.64502,1.13142,0.87477,0.73016,0.81968,0.60647,0.93486,0.66402,1.02609,0.00086536,0.00086536,0.00086536
138,3074.81,0.89002,0.65621,1.12014,0.89692,0.72175,0.83011,0.60947,0.94826,0.67334,1.01613,0.00086437,0.00086437,0.00086437
139,3098.01,0.87201,0.63034,1.11802,0.89339,0.71654,0.82681,0.60888,0.95109,0.67275,1.02386,0.00086338,0.00086338,0.00086338
140,3120.79,0.88475,0.65418,1.12479,0.87022,0.73474,0.84068,0.5903,1.01867,0.6928,1.04126,0.00086239,0.00086239,0.00086239
141,3144,0.8536,0.63527,1.11469,0.88177,0.71941,0.82694,0.60668,0.9217,0.67533,1.01648,0.0008614,0.0008614,0.0008614
142,3167.21,0.88306,0.63291,1.12242,0.88347,0.74859,0.84009,0.62057,0.92297,0.64132,1.00053,0.00086041,0.00086041,0.00086041
143,3190.42,0.88949,0.64344,1.12039,0.8763,0.73169,0.8284,0.60198,0.92419,0.66945,1.01011,0.00085942,0.00085942,0.00085942
144,3213.52,0.87432,0.64068,1.11351,0.89271,0.72657,0.82955,0.60536,0.93808,0.66836,1.00245,0.00085843,0.00085843,0.00085843
145,3236.52,0.86449,0.64357,1.11662,0.8656,0.73272,0.81992,0.60998,0.89432,0.67538,1.00843,0.00085744,0.00085744,0.00085744
146,3259.65,0.85536,0.64044,1.11461,0.89462,0.72145,0.83145,0.62141,0.92312,0.67039,1.01967,0.00085645,0.00085645,0.00085645
147,3282.51,0.84426,0.62844,1.11652,0.86494,0.70968,0.8153,0.60102,0.92478,0.71491,1.02135,0.00085546,0.00085546,0.00085546
148,3305.4,0.85467,0.61405,1.10888,0.88014,0.73323,0.83152,0.62189,0.91533,0.66867,1.01421,0.00085447,0.00085447,0.00085447
149,3328.62,0.87327,0.63752,1.11778,0.88821,0.72414,0.83176,0.59808,0.99752,0.67289,1.0274,0.00085348,0.00085348,0.00085348
150,3351.56,0.86852,0.64572,1.12148,0.89192,0.72252,0.82802,0.62161,0.89671,0.64916,1.00876,0.00085249,0.00085249,0.00085249
151,3374.9,0.87935,0.64909,1.12946,0.87908,0.73528,0.8268,0.61418,0.89709,0.66381,1.00613,0.0008515,0.0008515,0.0008515
152,3397.68,0.87679,0.63569,1.11586,0.864,0.73477,0.82463,0.61993,0.8929,0.6482,1.0009,0.00085051,0.00085051,0.00085051
153,3420.55,0.85971,0.61695,1.10261,0.88617,0.72148,0.82854,0.61174,0.94278,0.66715,1.02124,0.00084952,0.00084952,0.00084952
154,3443.32,0.85499,0.61204,1.11629,0.86981,0.73272,0.82294,0.60967,0.92978,0.66868,1.03001,0.00084853,0.00084853,0.00084853
155,3466.22,0.81947,0.60509,1.08267,0.85423,0.73515,0.8247,0.62295,0.88517,0.64302,0.99743,0.00084754,0.00084754,0.00084754
156,3489.37,0.84437,0.62448,1.09303,0.86682,0.75318,0.84253,0.62163,0.89749,0.63708,0.99587,0.00084655,0.00084655,0.00084655
157,3512.63,0.86327,0.62961,1.10948,0.86713,0.73374,0.83024,0.60746,0.96633,0.66571,1.03702,0.00084556,0.00084556,0.00084556
158,3535.76,0.86465,0.61839,1.11294,0.87773,0.75351,0.84186,0.59573,0.99534,0.64297,1.02957,0.00084457,0.00084457,0.00084457
159,3558.93,0.8615,0.61947,1.11391,0.85311,0.75678,0.83453,0.61696,0.92523,0.64668,1.00246,0.00084358,0.00084358,0.00084358
160,3581.94,0.85551,0.60733,1.10475,0.86052,0.73918,0.82891,0.62061,0.91401,0.65038,1.0063,0.00084259,0.00084259,0.00084259
161,3604.78,0.84688,0.61537,1.09495,0.89459,0.73118,0.83359,0.62144,0.88437,0.65676,0.99425,0.0008416,0.0008416,0.0008416
162,3627.7,0.85207,0.61119,1.08874,0.87559,0.74091,0.83563,0.62653,0.89954,0.6482,1.00792,0.00084061,0.00084061,0.00084061
163,3651.17,0.85202,0.62129,1.10253,0.86551,0.74194,0.82702,0.61922,0.92057,0.65035,1.01367,0.00083962,0.00083962,0.00083962
164,3674.34,0.85506,0.62075,1.09821,0.87906,0.73323,0.83051,0.6231,0.88639,0.64366,0.99383,0.00083863,0.00083863,0.00083863
165,3697.23,0.84119,0.61002,1.08849,0.88956,0.72248,0.83031,0.62093,0.88454,0.65093,0.99678,0.00083764,0.00083764,0.00083764
166,3720.35,0.8541,0.6412,1.11784,0.86847,0.72352,0.82394,0.6152,0.89774,0.66189,1.00104,0.00083665,0.00083665,0.00083665
167,3743.38,0.85995,0.63075,1.11163,0.88241,0.73387,0.82877,0.6157,0.9284,0.65054,1.00616,0.00083566,0.00083566,0.00083566
168,3766.25,0.82584,0.6096,1.08131,0.86469,0.73733,0.83505,0.62778,0.88504,0.65038,0.99514,0.00083467,0.00083467,0.00083467
169,3789.39,0.83338,0.60122,1.104,0.84568,0.74357,0.83125,0.62309,0.88189,0.65743,0.99682,0.00083368,0.00083368,0.00083368
170,3812.38,0.80576,0.59958,1.08962,0.83245,0.75304,0.82801,0.63331,0.85069,0.63904,0.98006,0.00083269,0.00083269,0.00083269
