epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,1749.67,1.20213,1.07589,1.31879,0.82976,0.72453,0.78643,0.52049,1.20862,0.89722,1.15202,0.00092278,0.00092278,0.00092278
80,1772.44,1.16793,1.07511,1.3018,0.79486,0.71224,0.7737,0.48796,1.3289,0.8999,1.20622,0.00092179,0.00092179,0.00092179
81,1795.8,1.16484,1.06773,1.30226,0.82886,0.7107,0.78578,0.52386,1.1857,0.87215,1.1491,0.0009208,0.0009208,0.0009208
82,1817.86,1.17563,1.05251,1.31367,0.8229,0.70968,0.78202,0.48499,1.3498,0.92029,1.24037,0.00091981,0.00091981,0.00091981
83,1838.08,1.18579,1.06888,1.31709,0.8464,0.71633,0.79414,0.5409,1.15454,0.83487,1.1311,0.00091882,0.00091882,0.00091882
84,1858.12,1.18427,1.06295,1.31111,0.85165,0.70253,0.7823,0.5043,1.27684,0.88371,1.18171,0.00091783,0.00091783,0.00091783
85,1878.27,1.18189,1.04291,1.30629,0.81208,0.71633,0.78549,0.53596,1.13645,0.84156,1.13001,0.00091684,0.00091684,0.00091684
86,1898.31,1.16282,1.05708,1.31201,0.79553,0.7371,0.79443,0.53919,1.15715,0.84068,1.13663,0.00091585,0.00091585,0.00091585
87,1918.43,1.17707,1.05023,1.30716,0.84891,0.72499,0.80161,0.55375,1.10555,0.80622,1.12683,0.00091486,0.00091486,0.00091486
88,1941.61,1.16643,1.03596,1.29682,0.81739,0.70968,0.77907,0.51849,1.20279,0.87862,1.18232,0.00091387,0.00091387,0.00091387
89,1965.14,1.18112,1.0568,1.30002,0.77558,0.73323,0.78042,0.55331,1.01946,0.83764,1.07964,0.00091288,0.00091288,0.00091288
90,1988.39,1.15125,1.04145,1.28591,0.83804,0.71006,0.77815,0.49996,1.25329,0.87013,1.17416,0.00091189,0.00091189,0.00091189
91,2011.53,1.15467,1.02181,1.2822,0.86949,0.6892,0.78458,0.51641,1.2227,0.832,1.16101,0.0009109,0.0009109,0.0009109
92,2034.57,1.15646,1.0187,1.28189,0.85044,0.7235,0.79431,0.5294,1.19099,0.8291,1.14142,0.00090991,0.00090991,0.00090991
93,2057.69,1.15207,1.01522,1.28248,0.83157,0.72248,0.79841,0.52816,1.21024,0.80659,1.15265,0.00090892,0.00090892,0.00090892
94,2080.92,1.1529,1.02077,1.26997,0.82015,0.73553,0.80065,0.55955,1.07406,0.78752,1.11074,0.00090793,0.00090793,0.00090793
95,2104.27,1.15827,1.01139,1.28175,0.86581,0.71377,0.80191,0.54373,1.16703,0.80847,1.12713,0.00090694,0.00090694,0.00090694
96,2128.22,1.14832,1.02762,1.29647,0.82883,0.71736,0.78219,0.51358,1.25719,0.84434,1.18565,0.00090595,0.00090595,0.00090595
97,2151.8,1.15548,1.01705,1.29495,0.78867,0.73784,0.79117,0.51907,1.21323,0.85796,1.15888,0.00090496,0.00090496,0.00090496
98,2174.64,1.12237,1.00014,1.27218,0.85452,0.73682,0.81095,0.57377,1.09177,0.768,1.09195,0.00090397,0.00090397,0.00090397
99,2197.65,1.12988,0.99275,1.2784,0.90148,0.68869,0.80787,0.56297,1.06245,0.79872,1.08854,0.00090298,0.00090298,0.00090298
100,2220.88,1.15362,0.9917,1.28793,0.87646,0.71377,0.80746,0.5593,1.11588,0.78862,1.11023,0.00090199,0.00090199,0.00090199
