epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,3506.91,0.87889,0.67557,1.16016,0.89545,0.74116,0.84015,0.63343,0.89119,0.64707,1.0072,0.00082378,0.00082378,0.00082378
180,3526.32,0.93263,0.70802,1.18381,0.89334,0.74245,0.84044,0.61425,0.94967,0.65808,1.02514,0.00082279,0.00082279,0.00082279
181,3545.64,0.87801,0.6687,1.13994,0.87726,0.75474,0.83686,0.62255,0.90784,0.63853,1.00845,0.0008218,0.0008218,0.0008218
182,3565.02,0.88342,0.66401,1.15757,0.86795,0.74962,0.84203,0.6255,0.89543,0.63421,1.01076,0.00082081,0.00082081,0.00082081
183,3584.41,0.87323,0.6856,1.13817,0.87418,0.75422,0.84281,0.63237,0.87102,0.6466,1.00466,0.00081982,0.00081982,0.00081982
184,3603.74,0.8636,0.67125,1.1474,0.8866,0.73169,0.83469,0.62424,0.89951,0.64721,1.00558,0.00081883,0.00081883,0.00081883
185,3623.34,0.87874,0.66698,1.15474,0.91396,0.71255,0.8362,0.63076,0.88505,0.63768,1.02211,0.00081784,0.00081784,0.00081784
186,3642.67,0.868,0.65792,1.14509,0.88081,0.7227,0.82965,0.62405,0.90679,0.68177,1.02816,0.00081685,0.00081685,0.00081685
187,3662.19,0.87246,0.66535,1.14519,0.89151,0.74808,0.84048,0.62761,0.90903,0.64569,1.01532,0.00081586,0.00081586,0.00081586
188,3681.53,0.87267,0.66371,1.15724,0.86673,0.75013,0.83282,0.63651,0.87527,0.64562,1.00789,0.00081487,0.00081487,0.00081487
189,3700.97,0.88166,0.68578,1.15001,0.89705,0.7363,0.83543,0.63923,0.84944,0.63557,1.00228,0.00081388,0.00081388,0.00081388
190,3720.51,0.86251,0.65887,1.15158,0.89104,0.74114,0.84204,0.64388,0.86324,0.63832,1.01061,0.00081289,0.00081289,0.00081289
191,3740.16,0.87044,0.65534,1.14128,0.87849,0.7491,0.84087,0.64275,0.86225,0.65454,1.00278,0.0008119,0.0008119,0.0008119
192,3759.52,0.86114,0.65661,1.14206,0.88957,0.73832,0.84104,0.63938,0.8799,0.63453,1.00416,0.00081091,0.00081091,0.00081091
193,3778.92,0.87998,0.67022,1.14948,0.89683,0.74335,0.84545,0.63136,0.89762,0.63749,0.99712,0.00080992,0.00080992,0.00080992
194,3798.4,0.8526,0.65452,1.13369,0.89623,0.73221,0.83659,0.6318,0.86412,0.62919,0.98991,0.00080893,0.00080893,0.00080893
195,3817.86,0.87254,0.66868,1.15147,0.89067,0.72504,0.83882,0.63508,0.89089,0.64601,1.00902,0.00080794,0.00080794,0.00080794
196,3837.32,0.86042,0.68455,1.15305,0.89197,0.73272,0.84072,0.63602,0.86273,0.6382,0.98906,0.00080695,0.00080695,0.00080695
197,3856.92,0.83896,0.65425,1.12728,0.90774,0.73048,0.84258,0.64413,0.84308,0.62127,0.98592,0.00080596,0.00080596,0.00080596
198,3876.5,0.84827,0.65097,1.13431,0.89409,0.73579,0.83569,0.63336,0.87864,0.63167,1.00434,0.00080497,0.00080497,0.00080497
199,3895.98,0.8382,0.64658,1.12568,0.90679,0.71728,0.83354,0.62985,0.86697,0.64213,0.99681,0.00080398,0.00080398,0.00080398
200,3915.3,0.83455,0.6428,1.12563,0.90181,0.73528,0.84217,0.63838,0.86778,0.62339,0.99463,0.00080299,0.00080299,0.00080299
201,3934.75,0.86594,0.66341,1.15367,0.91372,0.7363,0.84435,0.63747,0.86681,0.61993,0.99425,0.000802,0.000802,0.000802
202,3954.2,0.84762,0.63817,1.12833,0.89127,0.74286,0.84447,0.64083,0.85409,0.61666,0.98808,0.00080101,0.00080101,0.00080101
203,3973.76,0.84889,0.63793,1.13736,0.89962,0.73426,0.83707,0.63831,0.87096,0.62521,1.00758,0.00080002,0.00080002,0.00080002
204,3993.22,0.89042,0.66942,1.15783,0.89323,0.73989,0.83905,0.64206,0.85873,0.6369,0.9977,0.00079903,0.00079903,0.00079903
205,4012.86,0.87915,0.66192,1.15047,0.87654,0.75832,0.84955,0.65073,0.8638,0.62656,1.00349,0.00079804,0.00079804,0.00079804
206,4032.45,0.85636,0.65187,1.14736,0.88551,0.75244,0.84881,0.64834,0.85236,0.62245,0.99073,0.00079705,0.00079705,0.00079705
207,4051.9,0.83727,0.64543,1.12862,0.89725,0.74706,0.83887,0.63511,0.87103,0.62992,1.01611,0.00079606,0.00079606,0.00079606
208,4071.45,0.85462,0.65566,1.14712,0.88777,0.75337,0.84346,0.63806,0.86259,0.63352,0.99667,0.00079507,0.00079507,0.00079507
209,4091.13,0.82834,0.62761,1.11387,0.8864,0.75511,0.84527,0.643,0.84827,0.63228,0.99698,0.00079408,0.00079408,0.00079408
210,4110.57,0.83848,0.631,1.12348,0.89763,0.74808,0.84828,0.64209,0.85075,0.60211,0.98684,0.00079309,0.00079309,0.00079309
211,4130.09,0.84457,0.63048,1.12809,0.89796,0.74344,0.8449,0.64419,0.86855,0.61924,0.99899,0.0007921,0.0007921,0.0007921
212,4150.79,0.83679,0.63066,1.12562,0.88872,0.74757,0.84324,0.64491,0.85286,0.62064,0.98894,0.00079111,0.00079111,0.00079111
213,4171.53,0.84121,0.62749,1.13698,0.88215,0.74738,0.84459,0.64604,0.86338,0.62233,0.99642,0.00079012,0.00079012,0.00079012
214,4192.34,0.8767,0.64645,1.14155,0.89725,0.74347,0.84414,0.64036,0.85856,0.62605,0.98791,0.00078913,0.00078913,0.00078913
215,4213.54,0.85682,0.62849,1.1332,0.88791,0.75033,0.85009,0.64642,0.85244,0.62091,0.98376,0.00078814,0.00078814,0.00078814
216,4235.05,0.84105,0.6349,1.13342,0.876,0.75966,0.84419,0.64474,0.85334,0.6524,0.98353,0.00078715,0.00078715,0.00078715
217,4256.56,0.85569,0.64683,1.13575,0.89675,0.74266,0.84709,0.64582,0.86572,0.62898,1.00091,0.00078616,0.00078616,0.00078616
218,4276,0.8523,0.63722,1.14406,0.88061,0.7532,0.84389,0.64372,0.89545,0.65481,1.02966,0.00078517,0.00078517,0.00078517
219,4295.35,0.86474,0.6495,1.13983,0.88199,0.75005,0.84099,0.6477,0.84288,0.63003,1.00987,0.00078418,0.00078418,0.00078418
220,4314.7,0.8288,0.63726,1.13453,0.86677,0.76952,0.84591,0.64945,0.86665,0.61103,1.01071,0.00078319,0.00078319,0.00078319
221,4334.07,0.84486,0.64108,1.13205,0.89221,0.75064,0.8477,0.64796,0.84853,0.60623,0.9841,0.0007822,0.0007822,0.0007822
222,4353.47,0.80532,0.61525,1.11721,0.89103,0.7491,0.84789,0.64385,0.86279,0.6359,1.00992,0.00078121,0.00078121,0.00078121
223,4372.86,0.84075,0.6378,1.13476,0.90196,0.73886,0.84738,0.64235,0.86586,0.62191,0.99344,0.00078022,0.00078022,0.00078022
224,4392.18,0.8338,0.6385,1.13107,0.88753,0.74706,0.8405,0.63779,0.86859,0.62546,0.99503,0.00077923,0.00077923,0.00077923
225,4411.59,0.83734,0.62874,1.11701,0.90559,0.74091,0.83932,0.63639,0.87635,0.62742,1.00192,0.00077824,0.00077824,0.00077824
226,4431.01,0.84603,0.6143,1.13173,0.90572,0.74091,0.83665,0.6402,0.85257,0.61663,0.98934,0.00077725,0.00077725,0.00077725
227,4450.45,0.8467,0.63833,1.12671,0.89634,0.74398,0.84361,0.64311,0.85012,0.61433,0.99272,0.00077626,0.00077626,0.00077626
228,4469.92,0.83103,0.62979,1.12035,0.89397,0.75117,0.84681,0.64441,0.84688,0.60945,1.01101,0.00077527,0.00077527,0.00077527
229,4489.39,0.82849,0.61443,1.11639,0.87868,0.75474,0.84762,0.65117,0.84839,0.6196,0.99548,0.00077428,0.00077428,0.00077428
230,4508.9,0.82571,0.61329,1.1174,0.87846,0.74389,0.8362,0.63833,0.83599,0.64828,0.98929,0.00077329,0.00077329,0.00077329
231,4528.48,0.81793,0.62867,1.11621,0.89349,0.74306,0.84663,0.64535,0.85126,0.62008,0.99053,0.0007723,0.0007723,0.0007723
232,4547.92,0.81891,0.62771,1.12222,0.88465,0.74706,0.84527,0.64915,0.83841,0.60999,0.97907,0.00077131,0.00077131,0.00077131
233,4567.48,0.84214,0.64474,1.13662,0.89075,0.75983,0.85018,0.64838,0.84964,0.6181,0.98801,0.00077032,0.00077032,0.00077032
234,4587.07,0.8314,0.62502,1.11871,0.86559,0.77163,0.84922,0.64553,0.85963,0.61015,0.97947,0.00076933,0.00076933,0.00076933
235,4606.42,0.81501,0.60194,1.12021,0.8682,0.766,0.84496,0.64707,0.84633,0.60401,0.98256,0.00076834,0.00076834,0.00076834
236,4625.82,0.82289,0.61337,1.12429,0.88266,0.74757,0.8395,0.64701,0.83215,0.61623,0.98059,0.00076735,0.00076735,0.00076735
237,4645.33,0.8318,0.61921,1.11368,0.87035,0.74243,0.83592,0.63831,0.85255,0.63668,0.98415,0.00076636,0.00076636,0.00076636
238,4664.72,0.84732,0.64229,1.13314,0.90098,0.73784,0.84254,0.64248,0.85282,0.6316,0.99241,0.00076537,0.00076537,0.00076537
239,4684.08,0.81814,0.62241,1.11509,0.89938,0.74598,0.84505,0.64554,0.85718,0.60825,0.99526,0.00076438,0.00076438,0.00076438
240,4703.53,0.82459,0.61914,1.12605,0.91262,0.73266,0.84988,0.65224,0.85034,0.60541,0.99967,0.00076339,0.00076339,0.00076339
241,4723.11,0.86775,0.63639,1.13826,0.91034,0.73835,0.84702,0.65222,0.8406,0.59801,0.98336,0.0007624,0.0007624,0.0007624
242,4742.56,0.83401,0.63003,1.11723,0.89018,0.74293,0.84708,0.6484,0.83828,0.62035,0.97796,0.00076141,0.00076141,0.00076141
243,4762.04,0.84563,0.63538,1.13224,0.89496,0.74757,0.84491,0.64658,0.84364,0.61474,0.98701,0.00076042,0.00076042,0.00076042
244,4781.37,0.80931,0.6072,1.10936,0.88879,0.76293,0.85127,0.65033,0.84183,0.59467,0.97741,0.00075943,0.00075943,0.00075943
245,4800.82,0.83007,0.62052,1.11664,0.91047,0.74296,0.85307,0.65406,0.85172,0.59621,0.98897,0.00075844,0.00075844,0.00075844
246,4820.27,0.81809,0.61328,1.11671,0.89551,0.75479,0.84878,0.65192,0.84609,0.58569,0.98871,0.00075745,0.00075745,0.00075745
247,4839.79,0.81668,0.61978,1.11724,0.89699,0.74142,0.84212,0.64717,0.84498,0.60024,0.99339,0.00075646,0.00075646,0.00075646
248,4859.17,0.81222,0.62391,1.11709,0.89307,0.73982,0.84234,0.64746,0.84711,0.60941,1.0107,0.00075547,0.00075547,0.00075547
249,4878.59,0.80483,0.60428,1.11862,0.89661,0.74808,0.84665,0.65244,0.84131,0.60863,0.99842,0.00075448,0.00075448,0.00075448
250,4898.18,0.80219,0.61182,1.11168,0.90773,0.74555,0.85046,0.65877,0.83254,0.60204,1.00137,0.00075349,0.00075349,0.00075349
251,4917.71,0.83016,0.6249,1.12759,0.91043,0.7363,0.84995,0.65813,0.81743,0.60311,0.97522,0.0007525,0.0007525,0.0007525
252,4937.08,0.81956,0.6141,1.11952,0.90342,0.75013,0.84898,0.65676,0.82159,0.5886,0.98043,0.00075151,0.00075151,0.00075151
253,4956.43,0.79786,0.61019,1.1094,0.9075,0.74654,0.84637,0.65379,0.82685,0.59629,0.98822,0.00075052,0.00075052,0.00075052
254,4975.79,0.80188,0.60067,1.11214,0.88334,0.75212,0.84153,0.64894,0.84049,0.60545,0.99942,0.00074953,0.00074953,0.00074953
255,4995.19,0.83343,0.62979,1.12166,0.86883,0.75525,0.83456,0.64273,0.84237,0.61519,0.98483,0.00074854,0.00074854,0.00074854
256,5014.68,0.80672,0.6035,1.10386,0.88503,0.74893,0.84234,0.64971,0.84529,0.61004,0.99174,0.00074755,0.00074755,0.00074755
257,5034.03,0.80484,0.60027,1.10944,0.87194,0.74956,0.83839,0.64683,0.84265,0.60803,0.99499,0.00074656,0.00074656,0.00074656
258,5053.38,0.82717,0.60884,1.1209,0.87767,0.7701,0.85193,0.65762,0.84771,0.60304,0.98717,0.00074557,0.00074557,0.00074557
259,5072.78,0.79432,0.6004,1.10271,0.91867,0.74035,0.85162,0.65701,0.85236,0.60767,0.98474,0.00074458,0.00074458,0.00074458
260,5092.19,0.79612,0.60935,1.10358,0.88365,0.76139,0.84652,0.65206,0.85057,0.59643,0.99903,0.00074359,0.00074359,0.00074359
261,5111.54,0.79002,0.59835,1.10007,0.91095,0.73856,0.84178,0.64879,0.84768,0.6103,0.99001,0.0007426,0.0007426,0.0007426
262,5130.92,0.82021,0.60238,1.11342,0.90117,0.75064,0.84794,0.65515,0.82953,0.59303,0.97774,0.00074161,0.00074161,0.00074161
263,5150.3,0.80202,0.60487,1.10458,0.91201,0.7491,0.8459,0.64596,0.84788,0.59503,0.98125,0.00074062,0.00074062,0.00074062
264,5169.81,0.79721,0.59575,1.10597,0.88871,0.75237,0.84725,0.64885,0.84614,0.60517,0.99932,0.00073963,0.00073963,0.00073963
265,5189.43,0.81405,0.60088,1.10458,0.89443,0.74501,0.84314,0.65023,0.84612,0.61413,1.00252,0.00073864,0.00073864,0.00073864
266,5208.96,0.81966,0.60327,1.11282,0.89575,0.73915,0.84651,0.65003,0.83938,0.61643,0.99923,0.00073765,0.00073765,0.00073765
267,5228.48,0.81415,0.61288,1.11889,0.89751,0.73983,0.84639,0.65044,0.82808,0.61111,0.98466,0.00073666,0.00073666,0.00073666
268,5247.77,0.81577,0.60925,1.10473,0.91604,0.74654,0.8483,0.65376,0.83345,0.59422,0.97974,0.00073567,0.00073567,0.00073567
269,5267.22,0.78958,0.60138,1.10258,0.89026,0.75602,0.85079,0.65564,0.83329,0.59832,0.98785,0.00073468,0.00073468,0.00073468
270,5286.68,0.82095,0.6072,1.11239,0.9063,0.73938,0.84624,0.65232,0.84548,0.60085,0.99878,0.00073369,0.00073369,0.00073369
271,5306.24,0.82555,0.61505,1.12519,0.8897,0.75172,0.8454,0.64696,0.84166,0.60815,0.98784,0.0007327,0.0007327,0.0007327
272,5325.67,0.79908,0.59415,1.0958,0.88714,0.75781,0.8513,0.65803,0.85004,0.60807,1.0041,0.00073171,0.00073171,0.00073171
273,5345.18,0.81164,0.61186,1.11315,0.90573,0.74779,0.85402,0.6607,0.82172,0.59898,0.9718,0.00073072,0.00073072,0.00073072
274,5364.61,0.79593,0.605,1.11077,0.91109,0.74194,0.85051,0.65754,0.83417,0.59088,0.98674,0.00072973,0.00072973,0.00072973
275,5384.07,0.81014,0.59327,1.10687,0.90888,0.73579,0.84623,0.6512,0.83964,0.59435,0.98832,0.00072874,0.00072874,0.00072874
276,5403.41,0.78955,0.59965,1.09945,0.89358,0.74194,0.83908,0.64659,0.84386,0.61207,0.99407,0.00072775,0.00072775,0.00072775
277,5422.8,0.78146,0.5859,1.08898,0.91005,0.74654,0.84588,0.65686,0.83781,0.61237,0.99221,0.00072676,0.00072676,0.00072676
278,5442.31,0.80476,0.58373,1.10067,0.899,0.74706,0.84715,0.65993,0.82574,0.59639,0.98528,0.00072577,0.00072577,0.00072577
279,5461.69,0.81983,0.61579,1.12548,0.89121,0.75504,0.8474,0.65987,0.8236,0.61424,0.98236,0.00072478,0.00072478,0.00072478
280,5481.05,0.81466,0.59963,1.11489,0.89573,0.74245,0.8467,0.65963,0.8248,0.60052,0.97784,0.00072379,0.00072379,0.00072379
281,5500.46,0.806,0.60993,1.10782,0.8957,0.75474,0.85173,0.65971,0.8627,0.60097,0.99729,0.0007228,0.0007228,0.0007228
282,5519.91,0.7831,0.57623,1.10086,0.88624,0.76037,0.85104,0.66016,0.85111,0.59533,1.01865,0.00072181,0.00072181,0.00072181
283,5539.55,0.81616,0.59788,1.10662,0.90246,0.73906,0.84981,0.65926,0.83231,0.61345,0.99105,0.00072082,0.00072082,0.00072082
284,5558.96,0.79497,0.59095,1.10726,0.89134,0.74706,0.85218,0.65529,0.83037,0.60054,0.97324,0.00071983,0.00071983,0.00071983
285,5578.34,0.78525,0.59409,1.10464,0.90121,0.74735,0.85268,0.6569,0.81739,0.58727,0.96835,0.00071884,0.00071884,0.00071884
286,5597.87,0.79784,0.60007,1.09873,0.90701,0.7445,0.85222,0.65521,0.82744,0.59491,0.97451,0.00071785,0.00071785,0.00071785
287,5617.34,0.78172,0.58931,1.09674,0.90246,0.7532,0.85294,0.65728,0.8339,0.58394,0.96897,0.00071686,0.00071686,0.00071686
288,5636.8,0.81025,0.59778,1.11408,0.8969,0.75727,0.84804,0.65525,0.83014,0.58698,0.97144,0.00071587,0.00071587,0.00071587
289,5656.21,0.78784,0.59025,1.08533,0.88978,0.75474,0.84683,0.65743,0.80992,0.58432,0.96978,0.00071488,0.00071488,0.00071488
290,5675.57,0.77921,0.57857,1.09032,0.87195,0.76498,0.84911,0.65733,0.82788,0.58069,0.97165,0.00071389,0.00071389,0.00071389
291,5694.97,0.82166,0.60683,1.12245,0.90105,0.74137,0.84769,0.6567,0.82614,0.58442,0.97836,0.0007129,0.0007129,0.0007129
292,5714.24,0.79716,0.59087,1.10645,0.86777,0.77623,0.85019,0.65647,0.83325,0.5825,0.98646,0.00071191,0.00071191,0.00071191
293,5733.68,0.78912,0.58579,1.1047,0.8827,0.76289,0.84494,0.65447,0.82995,0.58163,0.98304,0.00071092,0.00071092,0.00071092
294,5753.07,0.78945,0.58164,1.09878,0.90459,0.7573,0.84869,0.65474,0.82561,0.58767,0.97868,0.00070993,0.00070993,0.00070993
295,5772.63,0.8091,0.59827,1.10887,0.90937,0.75474,0.85111,0.65468,0.84386,0.58087,1.00881,0.00070894,0.00070894,0.00070894
296,5791.99,0.81553,0.59639,1.11098,0.90566,0.75781,0.85374,0.66196,0.82479,0.57434,0.98794,0.00070795,0.00070795,0.00070795
297,5811.41,0.79503,0.58405,1.09813,0.88228,0.76959,0.85292,0.66424,0.81094,0.56936,0.99092,0.00070696,0.00070696,0.00070696
298,5830.85,0.79747,0.58943,1.11465,0.89084,0.76052,0.8538,0.66169,0.82608,0.58283,1.00195,0.00070597,0.00070597,0.00070597
299,5850.17,0.78817,0.58416,1.10673,0.90599,0.766,0.85444,0.6592,0.81812,0.59045,0.97554,0.00070498,0.00070498,0.00070498
300,5869.48,0.77832,0.57425,1.0997,0.89887,0.75781,0.85455,0.6599,0.80931,0.58309,0.97278,0.00070399,0.00070399,0.00070399
301,5888.81,0.78915,0.57363,1.10171,0.90417,0.7532,0.85341,0.66197,0.8092,0.57625,0.97529,0.000703,0.000703,0.000703
302,5908.22,0.78518,0.57857,1.09268,0.90047,0.75474,0.8526,0.66406,0.8026,0.57594,0.96735,0.00070201,0.00070201,0.00070201
303,5927.49,0.77583,0.57693,1.09072,0.89713,0.75986,0.85135,0.66845,0.80125,0.57875,0.96962,0.00070102,0.00070102,0.00070102
304,5946.88,0.8051,0.59764,1.10859,0.91498,0.7491,0.85237,0.67051,0.79574,0.57488,0.9675,0.00070003,0.00070003,0.00070003
305,5966.29,0.80381,0.60383,1.11039,0.87412,0.77511,0.85421,0.66656,0.79864,0.57993,0.95921,0.00069904,0.00069904,0.00069904
306,5985.63,0.76819,0.57569,1.08894,0.89291,0.75995,0.85406,0.6626,0.80699,0.58005,0.96597,0.00069805,0.00069805,0.00069805
307,6004.95,0.77698,0.57331,1.08847,0.88715,0.76481,0.85317,0.65705,0.82422,0.59108,0.97401,0.00069706,0.00069706,0.00069706
308,6024.45,0.77748,0.58376,1.10071,0.88502,0.76065,0.85117,0.65781,0.82218,0.58838,0.97589,0.00069607,0.00069607,0.00069607
309,6043.88,0.78835,0.5802,1.09768,0.90344,0.75269,0.85121,0.65456,0.83288,0.58615,0.98004,0.00069508,0.00069508,0.00069508
310,6063.25,0.79933,0.58669,1.11135,0.90684,0.74757,0.8498,0.65734,0.81569,0.57573,0.97302,0.00069409,0.00069409,0.00069409
311,6082.66,0.78808,0.57268,1.09256,0.91547,0.74866,0.85263,0.66294,0.81622,0.57933,0.9793,0.0006931,0.0006931,0.0006931
312,6102.05,0.76963,0.5708,1.09404,0.91072,0.74687,0.85099,0.66081,0.83103,0.6042,0.98968,0.00069211,0.00069211,0.00069211
313,6121.52,0.76916,0.56992,1.08402,0.91396,0.75064,0.85228,0.66048,0.8266,0.59896,0.97907,0.00069112,0.00069112,0.00069112
314,6140.96,0.77553,0.57691,1.09465,0.90886,0.75474,0.85328,0.65999,0.82863,0.58735,0.98309,0.00069013,0.00069013,0.00069013
315,6160.57,0.77007,0.57423,1.0933,0.90719,0.76072,0.85821,0.66297,0.81534,0.58481,0.97524,0.00068914,0.00068914,0.00068914
316,6179.87,0.77305,0.57786,1.08865,0.90392,0.76115,0.85466,0.6601,0.83356,0.58205,0.98929,0.00068815,0.00068815,0.00068815
317,6199.18,0.77722,0.56785,1.09315,0.89335,0.75474,0.85097,0.65985,0.82716,0.58089,0.98172,0.00068716,0.00068716,0.00068716
318,6218.55,0.77371,0.5776,1.08712,0.88813,0.75613,0.84649,0.65976,0.82272,0.58175,0.97987,0.00068617,0.00068617,0.00068617
319,6237.93,0.77655,0.5809,1.09719,0.90635,0.74654,0.8499,0.6596,0.8184,0.57971,0.97535,0.00068518,0.00068518,0.00068518
320,6257.37,0.77146,0.56735,1.08415,0.90249,0.75013,0.85032,0.65847,0.82572,0.58074,0.99233,0.00068419,0.00068419,0.00068419
321,6276.83,0.78099,0.58393,1.10374,0.89748,0.75474,0.84781,0.65864,0.82924,0.58609,0.99182,0.0006832,0.0006832,0.0006832
322,6296.15,0.78303,0.58523,1.10169,0.88675,0.76174,0.84918,0.65882,0.81542,0.58788,0.98021,0.00068221,0.00068221,0.00068221
323,6315.45,0.76827,0.57798,1.08913,0.89851,0.75247,0.85101,0.66299,0.80621,0.59181,0.96854,0.00068122,0.00068122,0.00068122
324,6334.91,0.77197,0.56346,1.08568,0.9181,0.73221,0.85017,0.6618,0.79912,0.6069,0.96682,0.00068023,0.00068023,0.00068023
325,6354.39,0.76358,0.57095,1.08543,0.89521,0.75883,0.84954,0.65966,0.8226,0.59453,0.98859,0.00067924,0.00067924,0.00067924
326,6373.8,0.77614,0.5712,1.09463,0.91238,0.75064,0.85191,0.66292,0.8178,0.5922,0.98746,0.00067825,0.00067825,0.00067825
327,6393.24,0.75791,0.56369,1.08818,0.8975,0.7619,0.8537,0.665,0.81906,0.58917,0.99429,0.00067726,0.00067726,0.00067726
328,6412.67,0.77637,0.56319,1.09189,0.91844,0.74603,0.85614,0.66434,0.82393,0.57326,0.99895,0.00067627,0.00067627,0.00067627
329,6432.07,0.77736,0.57034,1.09538,0.90379,0.75517,0.85574,0.66241,0.81998,0.58074,0.97378,0.00067528,0.00067528,0.00067528
330,6451.35,0.76584,0.56034,1.08946,0.89446,0.76377,0.85464,0.66452,0.82639,0.58417,0.97914,0.00067429,0.00067429,0.00067429
331,6470.73,0.74536,0.55151,1.06749,0.91066,0.75371,0.85567,0.66468,0.82088,0.57841,0.97257,0.0006733,0.0006733,0.0006733
332,6490.07,0.7708,0.58084,1.09258,0.90998,0.7619,0.85448,0.66322,0.81499,0.57195,0.97085,0.00067231,0.00067231,0.00067231
333,6509.66,0.74809,0.55354,1.0767,0.91272,0.76031,0.85581,0.66446,0.81309,0.57371,0.97101,0.00067132,0.00067132,0.00067132
334,6529.1,0.76186,0.55576,1.08211,0.90699,0.76894,0.85563,0.66463,0.81537,0.56804,0.97115,0.00067033,0.00067033,0.00067033
335,6548.43,0.76839,0.57387,1.08957,0.899,0.76498,0.85754,0.66338,0.82682,0.5717,0.97101,0.00066934,0.00066934,0.00066934
336,6567.76,0.74109,0.55499,1.06734,0.89412,0.76651,0.85606,0.66222,0.82283,0.57193,0.96892,0.00066835,0.00066835,0.00066835
337,6587.35,0.7769,0.57399,1.08986,0.90335,0.75627,0.85394,0.66391,0.80713,0.58061,0.96647,0.00066736,0.00066736,0.00066736
338,6606.71,0.75654,0.56654,1.08333,0.885,0.76703,0.85706,0.66407,0.81237,0.58807,0.9704,0.00066637,0.00066637,0.00066637
339,6626.11,0.75527,0.55767,1.0783,0.90736,0.75576,0.85477,0.66339,0.82606,0.58802,0.98914,0.00066538,0.00066538,0.00066538
340,6645.59,0.75935,0.5615,1.09112,0.91413,0.75013,0.85387,0.66263,0.82211,0.58202,0.98167,0.00066439,0.00066439,0.00066439
341,6665.19,0.76176,0.56095,1.08531,0.90951,0.75525,0.85253,0.66364,0.81679,0.58892,0.98075,0.0006634,0.0006634,0.0006634
342,6684.51,0.7607,0.56357,1.08311,0.90257,0.7619,0.8552,0.66803,0.8059,0.58426,0.97238,0.00066241,0.00066241,0.00066241
343,6703.9,0.76116,0.5723,1.0879,0.88955,0.77163,0.85736,0.66747,0.82261,0.57317,0.99639,0.00066142,0.00066142,0.00066142
344,6723.27,0.75136,0.56018,1.08953,0.9061,0.75678,0.85832,0.66601,0.83542,0.56922,1.01082,0.00066043,0.00066043,0.00066043
345,6742.69,0.75823,0.55487,1.07329,0.90226,0.76395,0.85858,0.66912,0.81679,0.57186,0.98644,0.00065944,0.00065944,0.00065944
346,6762.24,0.76424,0.54801,1.09074,0.91295,0.75576,0.85565,0.66966,0.81379,0.57127,0.98565,0.00065845,0.00065845,0.00065845
347,6781.65,0.74956,0.56108,1.07839,0.89544,0.77317,0.85553,0.66899,0.81473,0.57062,0.98768,0.00065746,0.00065746,0.00065746
348,6800.99,0.74762,0.55872,1.08126,0.89329,0.7701,0.85412,0.66676,0.82613,0.56806,0.9993,0.00065647,0.00065647,0.00065647
349,6820.39,0.77958,0.56065,1.08219,0.92103,0.74646,0.85367,0.6689,0.83108,0.56398,1.00431,0.00065548,0.00065548,0.00065548
350,6839.82,0.75504,0.54871,1.07558,0.91188,0.7524,0.8553,0.66685,0.83524,0.56771,1.01318,0.00065449,0.00065449,0.00065449
351,6859.31,0.78146,0.56455,1.09006,0.89904,0.76142,0.85592,0.66619,0.8313,0.5682,1.01123,0.0006535,0.0006535,0.0006535
352,6878.8,0.77125,0.55624,1.08488,0.89754,0.76699,0.85701,0.66446,0.82628,0.56474,1.01581,0.00065251,0.00065251,0.00065251
353,6898.25,0.74216,0.55861,1.09023,0.8928,0.77184,0.85682,0.66528,0.82658,0.56404,1.00752,0.00065152,0.00065152,0.00065152
354,6917.64,0.73108,0.54511,1.06235,0.90633,0.75678,0.85607,0.66367,0.83212,0.56883,1.00661,0.00065053,0.00065053,0.00065053
355,6937.14,0.74709,0.56396,1.08679,0.90193,0.75814,0.85363,0.66196,0.83482,0.57361,0.99943,0.00064954,0.00064954,0.00064954
356,6956.72,0.7606,0.5612,1.08106,0.90916,0.75847,0.85458,0.66355,0.82337,0.57634,0.97853,0.00064855,0.00064855,0.00064855
357,6976.52,0.75768,0.55448,1.08224,0.91007,0.75781,0.85234,0.66361,0.81525,0.57549,0.9784,0.00064756,0.00064756,0.00064756
358,6996.07,0.76787,0.56466,1.0998,0.9078,0.75832,0.85378,0.66498,0.80773,0.57254,0.96836,0.00064657,0.00064657,0.00064657
359,7015.52,0.76897,0.55609,1.08999,0.90819,0.75974,0.85417,0.66499,0.8057,0.56391,0.96378,0.00064558,0.00064558,0.00064558
360,7035.08,0.75084,0.54462,1.07044,0.89458,0.77061,0.85538,0.66427,0.80414,0.56976,0.96634,0.00064459,0.00064459,0.00064459
361,7054.54,0.76707,0.5539,1.08015,0.90382,0.766,0.85583,0.66478,0.81934,0.57657,0.97911,0.0006436,0.0006436,0.0006436
362,7073.9,0.77299,0.56028,1.09791,0.90181,0.76653,0.85502,0.66348,0.81012,0.57325,0.96656,0.00064261,0.00064261,0.00064261
363,7093.34,0.75918,0.54253,1.07871,0.90138,0.77219,0.85576,0.66479,0.8152,0.56739,0.97834,0.00064162,0.00064162,0.00064162
