epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,1956.06,0.95597,0.72525,1.12039,0.85328,0.73886,0.82221,0.58796,1.01832,0.70928,1.06905,0.00090397,0.00090397,0.00090397
99,1976.66,0.92965,0.71235,1.09885,0.89497,0.71121,0.82333,0.60271,0.95032,0.68575,1.02848,0.00090298,0.00090298,0.00090298
100,1996.99,0.93902,0.70495,1.11672,0.88272,0.72401,0.82273,0.61001,0.93932,0.6807,1.03389,0.00090199,0.00090199,0.00090199
101,2017.33,0.9556,0.72981,1.11626,0.86888,0.73971,0.82039,0.59166,0.97879,0.69245,1.02903,0.000901,0.000901,0.000901
102,2037.18,0.9358,0.7121,1.10296,0.86077,0.74347,0.8304,0.60169,0.97912,0.69271,1.03687,0.00090001,0.00090001,0.00090001
103,2057.12,0.94396,0.72444,1.11035,0.86968,0.72248,0.82322,0.59371,0.98917,0.70109,1.04824,0.00089902,0.00089902,0.00089902
104,2077.1,0.92991,0.71649,1.10533,0.88575,0.70661,0.82422,0.59521,0.9774,0.69856,1.04184,0.00089803,0.00089803,0.00089803
105,2097,0.9255,0.71769,1.10353,0.85965,0.72811,0.82073,0.60967,0.90677,0.68406,1.02499,0.00089704,0.00089704,0.00089704
106,2117.43,0.91205,0.70603,1.09569,0.89242,0.7178,0.82808,0.61217,0.93937,0.66857,1.01985,0.00089605,0.00089605,0.00089605
107,2139.89,0.93614,0.70916,1.10435,0.88549,0.72248,0.82462,0.59263,0.98593,0.68493,1.03612,0.00089506,0.00089506,0.00089506
108,2161.99,0.93786,0.70171,1.10876,0.85234,0.73784,0.81966,0.60168,0.96324,0.69283,1.03088,0.00089407,0.00089407,0.00089407
109,2184.08,0.94255,0.71339,1.11181,0.89001,0.7209,0.82084,0.61905,0.89632,0.69112,1.0152,0.00089308,0.00089308,0.00089308
110,2206.08,0.93377,0.71589,1.10729,0.88286,0.72549,0.82407,0.61346,0.93801,0.6812,1.04094,0.00089209,0.00089209,0.00089209
111,2226.94,0.94852,0.71889,1.1175,0.86819,0.73528,0.825,0.60719,0.93839,0.70844,1.03421,0.0008911,0.0008911,0.0008911
