epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,3620.07,0.8644,0.61893,1.08464,0.8655,0.72145,0.82147,0.61586,0.9021,0.65071,1.00262,0.0008317,0.0008317,0.0008317
172,3642.07,0.86497,0.62566,1.07716,0.86277,0.74501,0.83212,0.62223,0.89323,0.66327,0.99303,0.00083071,0.00083071,0.00083071
173,3664.26,0.87846,0.62473,1.08381,0.8767,0.72913,0.82986,0.61179,0.93062,0.66853,1.01261,0.00082972,0.00082972,0.00082972
174,3686.08,0.82967,0.60891,1.06048,0.88803,0.73016,0.82953,0.61546,0.91459,0.67067,0.99936,0.00082873,0.00082873,0.00082873
175,3707.95,0.84626,0.61645,1.06546,0.88565,0.73425,0.82749,0.62049,0.89956,0.67811,1.00635,0.00082774,0.00082774,0.00082774
176,3729.56,0.85694,0.61601,1.07107,0.87748,0.72612,0.83014,0.63125,0.86726,0.63958,1.00477,0.00082675,0.00082675,0.00082675
177,3751.44,0.831,0.60388,1.05743,0.87448,0.73118,0.82989,0.62094,0.91537,0.65214,1.00621,0.00082576,0.00082576,0.00082576
178,3773.2,0.85369,0.61666,1.07597,0.86033,0.74245,0.832,0.62637,0.88747,0.64748,0.99295,0.00082477,0.00082477,0.00082477
179,3795.1,0.84162,0.61379,1.07384,0.8732,0.74245,0.82919,0.62133,0.87747,0.6541,0.99274,0.00082378,0.00082378,0.00082378
180,3816.97,0.85342,0.62855,1.08652,0.88157,0.74321,0.8379,0.62428,0.90527,0.63899,1.001,0.00082279,0.00082279,0.00082279
181,3838.86,0.85206,0.60827,1.07291,0.90963,0.72965,0.83939,0.63332,0.89853,0.64946,0.99554,0.0008218,0.0008218,0.0008218
182,3860.71,0.85788,0.60696,1.08546,0.9168,0.71582,0.83299,0.62866,0.9073,0.64994,1.02921,0.00082081,0.00082081,0.00082081
183,3882.57,0.86631,0.62847,1.06458,0.87614,0.73374,0.8325,0.63258,0.86765,0.64917,0.99643,0.00081982,0.00081982,0.00081982
184,3904.21,0.85201,0.60045,1.07465,0.87507,0.73521,0.82918,0.61158,0.94083,0.6533,1.0143,0.00081883,0.00081883,0.00081883
185,3925.97,0.86978,0.63427,1.08085,0.89335,0.72487,0.82922,0.62766,0.87446,0.62509,0.98714,0.00081784,0.00081784,0.00081784
186,3947.94,0.84378,0.6128,1.06696,0.89428,0.73938,0.83934,0.62412,0.89814,0.63833,0.98969,0.00081685,0.00081685,0.00081685
187,3969.88,0.83847,0.60943,1.05647,0.89215,0.74398,0.83977,0.63268,0.86373,0.62879,0.99057,0.00081586,0.00081586,0.00081586
188,3991.97,0.83073,0.60661,1.06288,0.89205,0.73989,0.84109,0.63089,0.88625,0.6416,0.98611,0.00081487,0.00081487,0.00081487
189,4013.79,0.84482,0.614,1.06311,0.88304,0.74995,0.83177,0.61855,0.9101,0.63208,0.99756,0.00081388,0.00081388,0.00081388
190,4035.55,0.82196,0.60545,1.05472,0.90175,0.72504,0.83048,0.62375,0.88862,0.64593,0.99235,0.00081289,0.00081289,0.00081289
191,4057.58,0.83809,0.59853,1.05206,0.86639,0.73835,0.82811,0.62676,0.85767,0.6437,0.98963,0.0008119,0.0008119,0.0008119
192,4079.25,0.86132,0.61952,1.08052,0.89263,0.71937,0.83399,0.63063,0.87396,0.63318,0.98876,0.00081091,0.00081091,0.00081091
193,4101.05,0.8354,0.60182,1.06304,0.90305,0.71539,0.83997,0.63437,0.88536,0.64596,0.99661,0.00080992,0.00080992,0.00080992
194,4122.93,0.82562,0.59739,1.05013,0.90357,0.72449,0.83677,0.63699,0.8708,0.63774,0.99193,0.00080893,0.00080893,0.00080893
195,4147.67,0.81196,0.57983,1.04807,0.90354,0.72606,0.83597,0.62691,0.86536,0.62142,0.98873,0.00080794,0.00080794,0.00080794
196,4170.68,0.85618,0.60732,1.07281,0.8827,0.7363,0.83573,0.62782,0.86581,0.6352,0.99276,0.00080695,0.00080695,0.00080695
197,4194.16,0.8379,0.60182,1.06001,0.90362,0.72488,0.83842,0.63134,0.88242,0.62766,0.98266,0.00080596,0.00080596,0.00080596
198,4218,0.83226,0.58527,1.04702,0.89036,0.73169,0.83552,0.63519,0.89053,0.63361,1.01065,0.00080497,0.00080497,0.00080497
199,4239.72,0.8415,0.59831,1.06237,0.87779,0.73938,0.83851,0.63491,0.87196,0.64399,0.9865,0.00080398,0.00080398,0.00080398
200,4261.56,0.82708,0.60691,1.0616,0.87698,0.75115,0.83932,0.63258,0.88554,0.64617,0.98461,0.00080299,0.00080299,0.00080299
201,4283.51,0.82595,0.60353,1.05099,0.87928,0.7445,0.8409,0.64148,0.87186,0.62574,0.99548,0.000802,0.000802,0.000802
202,4305.65,0.81619,0.58335,1.04768,0.87123,0.75269,0.84248,0.64349,0.86724,0.62838,0.98664,0.00080101,0.00080101,0.00080101
203,4327.76,0.82508,0.58104,1.04996,0.87713,0.74142,0.83565,0.63645,0.86238,0.6294,0.9816,0.00080002,0.00080002,0.00080002
204,4349.57,0.81293,0.5692,1.04399,0.89815,0.74053,0.83224,0.63232,0.87361,0.65159,0.98628,0.00079903,0.00079903,0.00079903
205,4371.49,0.83485,0.60012,1.05661,0.89798,0.73886,0.8379,0.63012,0.88695,0.64009,0.98789,0.00079804,0.00079804,0.00079804
206,4393.24,0.82867,0.58975,1.06215,0.87816,0.74603,0.83719,0.62394,0.90488,0.63925,0.99557,0.00079705,0.00079705,0.00079705
207,4415.04,0.81674,0.57939,1.05078,0.89315,0.73477,0.8398,0.63217,0.87476,0.6332,0.99375,0.00079606,0.00079606,0.00079606
208,4436.81,0.82764,0.58804,1.06482,0.88511,0.74245,0.84306,0.64322,0.84603,0.61676,0.97628,0.00079507,0.00079507,0.00079507
209,4458.72,0.8237,0.58589,1.04989,0.87438,0.7556,0.84311,0.64108,0.87001,0.61362,0.98276,0.00079408,0.00079408,0.00079408
210,4480.69,0.80272,0.58418,1.04498,0.87852,0.74802,0.84154,0.64027,0.86907,0.62541,0.99945,0.00079309,0.00079309,0.00079309
211,4502.53,0.79428,0.57633,1.04031,0.90063,0.73425,0.83979,0.63601,0.88603,0.61847,1.0056,0.0007921,0.0007921,0.0007921
212,4524.25,0.80388,0.58658,1.03999,0.89152,0.74552,0.84031,0.63421,0.90057,0.62994,1.02884,0.00079111,0.00079111,0.00079111
213,4546.31,0.81041,0.58473,1.04666,0.91871,0.7276,0.8464,0.63738,0.8864,0.63951,0.98516,0.00079012,0.00079012,0.00079012
214,4568.13,0.79413,0.56613,1.04311,0.89188,0.74501,0.84742,0.6392,0.87073,0.63785,0.97955,0.00078913,0.00078913,0.00078913
215,4590.01,0.83443,0.58185,1.05965,0.87266,0.7474,0.84235,0.6346,0.8722,0.6248,0.98755,0.00078814,0.00078814,0.00078814
216,4611.77,0.80875,0.57534,1.0412,0.89204,0.7491,0.84147,0.64206,0.8643,0.62475,0.9796,0.00078715,0.00078715,0.00078715
217,4633.67,0.81564,0.58662,1.05644,0.89619,0.7445,0.84355,0.64002,0.86324,0.63018,0.98222,0.00078616,0.00078616,0.00078616
218,4655.49,0.80627,0.5749,1.05161,0.90399,0.73989,0.84532,0.64593,0.84275,0.6066,0.9692,0.00078517,0.00078517,0.00078517
219,4677.55,0.81923,0.5828,1.06003,0.89912,0.74347,0.84065,0.63975,0.84584,0.61496,0.97788,0.00078418,0.00078418,0.00078418
220,4699.78,0.80052,0.5677,1.0365,0.88205,0.74603,0.83927,0.64013,0.84325,0.62539,0.98477,0.00078319,0.00078319,0.00078319
221,4721.32,0.79788,0.57441,1.0451,0.91615,0.72555,0.83922,0.63984,0.86616,0.612,0.98258,0.0007822,0.0007822,0.0007822
222,4743.13,0.81311,0.57015,1.05759,0.90063,0.72862,0.83908,0.63478,0.88144,0.62229,0.98447,0.00078121,0.00078121,0.00078121
223,4764.86,0.80385,0.57635,1.05423,0.90064,0.73886,0.84483,0.64123,0.86989,0.61083,0.99364,0.00078022,0.00078022,0.00078022
224,4786.34,0.78572,0.57399,1.03705,0.87931,0.75576,0.84277,0.64504,0.84126,0.6141,0.97402,0.00077923,0.00077923,0.00077923
225,4808.09,0.80067,0.56846,1.04845,0.89591,0.74918,0.8434,0.63867,0.85915,0.6113,0.98247,0.00077824,0.00077824,0.00077824
226,4829.99,0.80318,0.58831,1.0514,0.89685,0.72453,0.83742,0.63865,0.84292,0.6188,0.96672,0.00077725,0.00077725,0.00077725
227,4851.76,0.81985,0.57727,1.05725,0.88453,0.72954,0.83974,0.63018,0.88431,0.62226,0.97635,0.00077626,0.00077626,0.00077626
228,4873.71,0.81177,0.57074,1.0481,0.9071,0.71996,0.8435,0.63919,0.85391,0.61114,0.97032,0.00077527,0.00077527,0.00077527
229,4894.84,0.78082,0.56479,1.03662,0.86909,0.75166,0.84964,0.6474,0.83663,0.59844,0.97068,0.00077428,0.00077428,0.00077428
230,4916.94,0.76386,0.54918,1.03167,0.89719,0.73477,0.84049,0.64537,0.83792,0.60719,0.97183,0.00077329,0.00077329,0.00077329
231,4938.9,0.80455,0.56199,1.05191,0.8978,0.7445,0.84546,0.64861,0.8471,0.60453,0.97668,0.0007723,0.0007723,0.0007723
232,4961.14,0.81211,0.57863,1.03814,0.88206,0.75059,0.84335,0.63867,0.86736,0.60349,0.98507,0.00077131,0.00077131,0.00077131
233,4983.13,0.79982,0.57092,1.04535,0.90795,0.73374,0.83674,0.63477,0.90789,0.62799,1.0036,0.00077032,0.00077032,0.00077032
234,5005.29,0.79775,0.56498,1.04878,0.88982,0.73608,0.83707,0.6288,0.90504,0.62376,0.97972,0.00076933,0.00076933,0.00076933
235,5027.38,0.77959,0.55551,1.03913,0.88308,0.74603,0.83717,0.64034,0.8524,0.60523,0.97267,0.00076834,0.00076834,0.00076834
236,5049.28,0.80488,0.57352,1.05275,0.87717,0.7496,0.83962,0.63294,0.8626,0.61763,0.98065,0.00076735,0.00076735,0.00076735
237,5071.27,0.7892,0.56437,1.03635,0.87391,0.75218,0.83828,0.64303,0.83313,0.6207,0.96868,0.00076636,0.00076636,0.00076636
238,5093.18,0.78641,0.57878,1.04434,0.89166,0.75014,0.8448,0.6517,0.84841,0.61975,0.9769,0.00076537,0.00076537,0.00076537
239,5115.31,0.78695,0.5582,1.03371,0.88795,0.75879,0.85089,0.65063,0.84723,0.60656,0.97429,0.00076438,0.00076438,0.00076438
240,5137.38,0.80719,0.57374,1.04901,0.88214,0.75112,0.84434,0.64062,0.85793,0.61496,0.97624,0.00076339,0.00076339,0.00076339
241,5159.59,0.79777,0.57084,1.0416,0.87769,0.75934,0.8487,0.64413,0.84644,0.60029,0.97129,0.0007624,0.0007624,0.0007624
242,5181.82,0.76777,0.55318,1.02993,0.88224,0.75568,0.84693,0.65246,0.81687,0.60251,0.95996,0.00076141,0.00076141,0.00076141
243,5203.74,0.79094,0.56223,1.04178,0.88352,0.75736,0.84425,0.63981,0.85183,0.60367,0.96848,0.00076042,0.00076042,0.00076042
244,5225.78,0.79395,0.55727,1.04492,0.90868,0.73881,0.8445,0.63443,0.88347,0.60641,0.97725,0.00075943,0.00075943,0.00075943
245,5247.89,0.79503,0.55099,1.0329,0.88118,0.77061,0.85251,0.64924,0.83499,0.59376,0.96401,0.00075844,0.00075844,0.00075844
246,5269.92,0.77165,0.54584,1.02556,0.87654,0.77068,0.85046,0.65,0.83476,0.60384,0.96529,0.00075745,0.00075745,0.00075745
247,5291.85,0.79451,0.5504,1.03544,0.88039,0.74622,0.84314,0.64603,0.84737,0.60247,0.96993,0.00075646,0.00075646,0.00075646
248,5313.83,0.7723,0.56283,1.02671,0.90043,0.74654,0.84002,0.64354,0.85061,0.60506,0.97563,0.00075547,0.00075547,0.00075547
249,5335.78,0.77367,0.54461,1.03534,0.90488,0.74036,0.83395,0.64331,0.84747,0.62148,0.97109,0.00075448,0.00075448,0.00075448
250,5357.41,0.76389,0.54359,1.0342,0.8719,0.75628,0.83707,0.64382,0.85607,0.61721,0.97501,0.00075349,0.00075349,0.00075349
251,5379.74,0.80206,0.56278,1.04935,0.89053,0.74141,0.84507,0.64412,0.8473,0.59543,0.96856,0.0007525,0.0007525,0.0007525
252,5401.84,0.77586,0.54444,1.03237,0.87664,0.75781,0.84357,0.64455,0.85021,0.59191,0.96834,0.00075151,0.00075151,0.00075151
253,5424.01,0.77153,0.55633,1.02954,0.87462,0.76439,0.84492,0.64011,0.85086,0.58922,0.96908,0.00075052,0.00075052,0.00075052
254,5446.25,0.76296,0.54962,1.02575,0.90874,0.73934,0.85037,0.64561,0.84684,0.58997,0.96893,0.00074953,0.00074953,0.00074953
255,5467.97,0.76567,0.54455,1.03225,0.8939,0.74603,0.85032,0.6493,0.83675,0.59775,0.96416,0.00074854,0.00074854,0.00074854
256,5490.14,0.7797,0.5573,1.02768,0.90481,0.7491,0.85325,0.65591,0.82567,0.59583,0.95718,0.00074755,0.00074755,0.00074755
257,5512.41,0.77166,0.55756,1.03485,0.8785,0.76446,0.85057,0.64896,0.83359,0.58794,0.96804,0.00074656,0.00074656,0.00074656
258,5534.39,0.77342,0.55815,1.03053,0.88216,0.75269,0.84669,0.64266,0.84612,0.59398,0.97923,0.00074557,0.00074557,0.00074557
259,5556.47,0.78438,0.55557,1.02788,0.84914,0.77241,0.84693,0.65725,0.81058,0.58689,0.96491,0.00074458,0.00074458,0.00074458
260,5578.65,0.7677,0.54454,1.02959,0.89828,0.75057,0.84653,0.65145,0.82703,0.5987,0.96899,0.00074359,0.00074359,0.00074359
261,5600.81,0.77138,0.53405,1.02945,0.89308,0.75371,0.8526,0.64779,0.86077,0.60634,0.97405,0.0007426,0.0007426,0.0007426
262,5622.76,0.76899,0.53862,1.03511,0.88342,0.76823,0.84882,0.64856,0.84387,0.58626,0.96792,0.00074161,0.00074161,0.00074161
263,5644.97,0.7667,0.54535,1.02468,0.90619,0.74757,0.84826,0.64883,0.83312,0.58912,0.96262,0.00074062,0.00074062,0.00074062
264,5666.87,0.79596,0.56419,1.05412,0.90138,0.75218,0.84926,0.64648,0.83041,0.59619,0.9615,0.00073963,0.00073963,0.00073963
265,5688.81,0.79978,0.54324,1.04127,0.88544,0.76293,0.84946,0.65298,0.81802,0.59439,0.96028,0.00073864,0.00073864,0.00073864
266,5710.73,0.77048,0.53843,1.02947,0.9115,0.73827,0.84575,0.64611,0.84417,0.60118,0.96717,0.00073765,0.00073765,0.00073765
267,5732.83,0.74579,0.53035,1.02143,0.90159,0.74115,0.84655,0.6456,0.84014,0.59309,0.9669,0.00073666,0.00073666,0.00073666
268,5754.65,0.76562,0.54492,1.04533,0.88987,0.74552,0.84803,0.64871,0.83488,0.60038,0.96857,0.00073567,0.00073567,0.00073567
269,5776.57,0.75478,0.53632,1.03391,0.8976,0.73579,0.84851,0.6543,0.82611,0.59555,0.96373,0.00073468,0.00073468,0.00073468
270,5798.36,0.75165,0.54357,1.02822,0.89608,0.73732,0.84363,0.64963,0.82218,0.59796,0.9681,0.00073369,0.00073369,0.00073369
271,5820.86,0.77364,0.54779,1.02927,0.88749,0.74398,0.84885,0.65605,0.82966,0.59677,0.96786,0.0007327,0.0007327,0.0007327
272,5842.87,0.74407,0.5241,1.01376,0.90097,0.75464,0.85179,0.65519,0.83407,0.58563,0.96586,0.00073171,0.00073171,0.00073171
273,5865.09,0.78723,0.55785,1.04093,0.8796,0.75939,0.8461,0.64048,0.8466,0.59114,0.97054,0.00073072,0.00073072,0.00073072
274,5886.9,0.77158,0.53861,1.02799,0.87867,0.76446,0.84558,0.64104,0.85969,0.60681,0.97652,0.00072973,0.00072973,0.00072973
275,5909,0.77681,0.5432,1.03881,0.89545,0.74116,0.84379,0.64901,0.83205,0.59742,0.97143,0.00072874,0.00072874,0.00072874
276,5931.23,0.76268,0.54026,1.03099,0.90263,0.74142,0.84009,0.64429,0.85325,0.59967,0.97581,0.00072775,0.00072775,0.00072775
277,5953.24,0.75365,0.53715,1.01826,0.9166,0.74245,0.84259,0.6429,0.85965,0.59568,0.9757,0.00072676,0.00072676,0.00072676
278,5975.06,0.75809,0.53292,1.02309,0.88446,0.75627,0.84443,0.64643,0.84398,0.59199,0.97096,0.00072577,0.00072577,0.00072577
279,5997.21,0.77827,0.55167,1.03682,0.89249,0.75013,0.84805,0.6475,0.83894,0.60032,0.96482,0.00072478,0.00072478,0.00072478
280,6019.02,0.77523,0.53657,1.03962,0.88886,0.75422,0.84768,0.65202,0.82,0.59378,0.9605,0.00072379,0.00072379,0.00072379
281,6040.86,0.76742,0.54996,1.03185,0.89625,0.75576,0.84821,0.65091,0.82978,0.60634,0.96348,0.0007228,0.0007228,0.0007228
282,6062.6,0.73664,0.53191,1.01998,0.90311,0.75832,0.85444,0.65,0.83767,0.59122,0.96095,0.00072181,0.00072181,0.00072181
283,6084.61,0.77813,0.543,1.02793,0.894,0.75781,0.8494,0.65125,0.8277,0.59428,0.95917,0.00072082,0.00072082,0.00072082
284,6106.07,0.75349,0.53858,1.02492,0.89391,0.76367,0.85101,0.65089,0.84792,0.59392,0.97051,0.00071983,0.00071983,0.00071983
285,6127.5,0.77899,0.55003,1.03926,0.89087,0.75934,0.8475,0.64519,0.84017,0.60065,0.96573,0.00071884,0.00071884,0.00071884
286,6149.29,0.76181,0.52634,1.02241,0.88909,0.76549,0.85256,0.64988,0.84261,0.59057,0.96546,0.00071785,0.00071785,0.00071785
287,6170.8,0.76752,0.52064,1.02595,0.8979,0.75651,0.84884,0.64773,0.8287,0.58874,0.96161,0.00071686,0.00071686,0.00071686
288,6192.57,0.76329,0.53289,1.02572,0.90532,0.75422,0.84905,0.64894,0.82767,0.58799,0.95736,0.00071587,0.00071587,0.00071587
289,6214.41,0.74697,0.52786,1.00957,0.89705,0.76295,0.85152,0.64795,0.85526,0.58914,0.96623,0.00071488,0.00071488,0.00071488
290,6236.02,0.76225,0.52571,1.02271,0.90015,0.7573,0.85219,0.65327,0.85048,0.59055,0.97584,0.00071389,0.00071389,0.00071389
291,6257.62,0.75524,0.52991,1.01828,0.8891,0.76764,0.84994,0.6564,0.83261,0.58545,0.96994,0.0007129,0.0007129,0.0007129
292,6279.33,0.74413,0.52444,1.0165,0.89254,0.75422,0.85003,0.65689,0.81897,0.58024,0.96668,0.00071191,0.00071191,0.00071191
293,6301.42,0.74567,0.53079,1.01613,0.90919,0.74654,0.84354,0.64908,0.83145,0.58782,0.97477,0.00071092,0.00071092,0.00071092
294,6323.05,0.77483,0.53416,1.0361,0.89337,0.75781,0.84775,0.65695,0.81202,0.58013,0.97162,0.00070993,0.00070993,0.00070993
295,6344.9,0.77129,0.52539,1.0234,0.90402,0.74501,0.84612,0.65476,0.81418,0.60352,0.96897,0.00070894,0.00070894,0.00070894
296,6366.55,0.76633,0.52737,1.02684,0.89531,0.74876,0.8469,0.65519,0.81712,0.59061,0.96355,0.00070795,0.00070795,0.00070795
297,6388.35,0.75718,0.52003,1.02319,0.90367,0.73938,0.84638,0.65627,0.82142,0.59394,0.96635,0.00070696,0.00070696,0.00070696
298,6410.22,0.75469,0.52635,1.03049,0.89358,0.75576,0.84859,0.65402,0.82847,0.59052,0.96385,0.00070597,0.00070597,0.00070597
299,6431.47,0.74704,0.51282,1.0175,0.88517,0.76037,0.84358,0.64865,0.83104,0.60209,0.96722,0.00070498,0.00070498,0.00070498
300,6453.48,0.7469,0.52122,1.01941,0.87147,0.76724,0.84415,0.65261,0.82427,0.60008,0.96332,0.00070399,0.00070399,0.00070399
301,6475.72,0.74671,0.51321,1.02214,0.9127,0.74413,0.84647,0.6567,0.81163,0.59255,0.95801,0.000703,0.000703,0.000703
302,6497.77,0.75578,0.52027,1.02234,0.90994,0.75019,0.84518,0.65559,0.81139,0.58897,0.95797,0.00070201,0.00070201,0.00070201
303,6519.57,0.75205,0.54458,1.02143,0.89333,0.75901,0.84721,0.65928,0.8055,0.58249,0.95469,0.00070102,0.00070102,0.00070102
304,6541.4,0.75413,0.52756,1.03269,0.90035,0.75871,0.85178,0.66178,0.81546,0.58371,0.95699,0.00070003,0.00070003,0.00070003
305,6563.52,0.75497,0.5349,1.02811,0.89949,0.7619,0.84761,0.6538,0.82369,0.58587,0.96249,0.00069904,0.00069904,0.00069904
306,6585.22,0.75209,0.52263,1.01416,0.90889,0.7573,0.84265,0.64907,0.81817,0.58168,0.96509,0.00069805,0.00069805,0.00069805
307,6607.6,0.73823,0.50881,1.01449,0.90868,0.7491,0.84314,0.65477,0.81523,0.58048,0.96588,0.00069706,0.00069706,0.00069706
308,6629.53,0.75738,0.53552,1.03637,0.89499,0.75371,0.83986,0.65459,0.80682,0.58562,0.95855,0.00069607,0.00069607,0.00069607
309,6651.28,0.7361,0.50447,1.01193,0.88703,0.7573,0.84329,0.65898,0.80804,0.59063,0.958,0.00069508,0.00069508,0.00069508
310,6673.16,0.75452,0.5104,1.02769,0.90063,0.75115,0.84686,0.66084,0.80467,0.5889,0.95678,0.00069409,0.00069409,0.00069409
311,6694.99,0.74879,0.51538,1.01757,0.91191,0.73677,0.84559,0.65917,0.80223,0.58347,0.95732,0.0006931,0.0006931,0.0006931
312,6716.73,0.74673,0.51491,1.01297,0.90279,0.75612,0.84907,0.66089,0.79554,0.57247,0.95194,0.00069211,0.00069211,0.00069211
313,6738.82,0.75327,0.5262,1.02024,0.90854,0.74261,0.84381,0.65274,0.80247,0.58904,0.95176,0.00069112,0.00069112,0.00069112
314,6760.65,0.73503,0.50964,1.00935,0.89177,0.75522,0.84259,0.65575,0.8044,0.57562,0.95457,0.00069013,0.00069013,0.00069013
315,6782.15,0.73307,0.50671,1.01323,0.9052,0.74091,0.84549,0.65945,0.79429,0.57246,0.95266,0.00068914,0.00068914,0.00068914
316,6803.99,0.74593,0.51537,1.01615,0.89083,0.76042,0.85131,0.66357,0.80792,0.57471,0.96517,0.00068815,0.00068815,0.00068815
317,6825.91,0.74238,0.51415,1.01776,0.89119,0.75064,0.84847,0.66,0.81023,0.57902,0.96387,0.00068716,0.00068716,0.00068716
318,6847.44,0.75234,0.52635,1.01747,0.88813,0.75934,0.84716,0.65763,0.81238,0.57937,0.96315,0.00068617,0.00068617,0.00068617
319,6868.95,0.7559,0.51722,1.01766,0.88643,0.75781,0.84914,0.65779,0.8183,0.58228,0.96786,0.00068518,0.00068518,0.00068518
320,6890.68,0.73623,0.51748,1.0175,0.89805,0.76222,0.85357,0.65936,0.82764,0.57674,0.96524,0.00068419,0.00068419,0.00068419
321,6912.55,0.73615,0.5153,1.01416,0.91017,0.74706,0.85192,0.66273,0.82085,0.57893,0.95723,0.0006832,0.0006832,0.0006832
322,6934.16,0.74183,0.51974,1.02271,0.90347,0.74859,0.84973,0.66076,0.82618,0.58161,0.95975,0.00068221,0.00068221,0.00068221
323,6956.16,0.73859,0.51566,1.01291,0.90377,0.75022,0.85153,0.65918,0.82377,0.58039,0.9578,0.00068122,0.00068122,0.00068122
324,6977.82,0.75292,0.51902,1.01468,0.89225,0.76319,0.85338,0.66021,0.81463,0.57754,0.9545,0.00068023,0.00068023,0.00068023
325,6999.92,0.7421,0.51836,1.01089,0.8859,0.76037,0.85256,0.65603,0.83092,0.57905,0.95792,0.00067924,0.00067924,0.00067924
326,7021.93,0.73477,0.50687,1.0101,0.89663,0.75883,0.85223,0.65667,0.83092,0.58093,0.96076,0.00067825,0.00067825,0.00067825
327,7043.6,0.72698,0.50911,1.00565,0.88213,0.77112,0.85286,0.65987,0.81611,0.57347,0.955,0.00067726,0.00067726,0.00067726
328,7065.46,0.73561,0.51633,1.01381,0.87438,0.76242,0.84723,0.65569,0.81848,0.57476,0.95961,0.00067627,0.00067627,0.00067627
329,7087.58,0.74086,0.52757,1.01875,0.87115,0.76395,0.84469,0.6513,0.82683,0.58494,0.96054,0.00067528,0.00067528,0.00067528
330,7109.3,0.72777,0.51025,1.00354,0.8714,0.76754,0.847,0.65641,0.81516,0.57359,0.95907,0.00067429,0.00067429,0.00067429
331,7131.18,0.7185,0.50327,1.00259,0.87893,0.76088,0.84663,0.65489,0.81451,0.57573,0.96061,0.0006733,0.0006733,0.0006733
332,7152.93,0.71928,0.50278,1.00538,0.86732,0.76446,0.84569,0.65527,0.80829,0.58177,0.9602,0.00067231,0.00067231,0.00067231
333,7174.55,0.72544,0.51079,1.01045,0.88896,0.76247,0.8486,0.66053,0.80051,0.56185,0.95771,0.00067132,0.00067132,0.00067132
334,7196.72,0.75401,0.51619,1.02908,0.88898,0.75852,0.84701,0.66269,0.79397,0.56692,0.95562,0.00067033,0.00067033,0.00067033
335,7218.71,0.74794,0.52267,1.02129,0.89279,0.75472,0.8458,0.66175,0.79692,0.573,0.96164,0.00066934,0.00066934,0.00066934
336,7240.6,0.72719,0.50169,1.0083,0.90602,0.74535,0.85012,0.6652,0.80092,0.57181,0.95963,0.00066835,0.00066835,0.00066835
337,7262.57,0.72271,0.49812,1.01496,0.8925,0.75668,0.85242,0.66516,0.79928,0.57162,0.96121,0.00066736,0.00066736,0.00066736
338,7284.57,0.74156,0.5115,1.01654,0.88005,0.76259,0.85349,0.66709,0.80121,0.56145,0.96124,0.00066637,0.00066637,0.00066637
339,7306.43,0.74977,0.51203,1.0126,0.88208,0.75839,0.85539,0.66586,0.80319,0.55744,0.95562,0.00066538,0.00066538,0.00066538
340,7328,0.72195,0.50088,1.00679,0.89072,0.75678,0.85152,0.66139,0.81264,0.57003,0.95909,0.00066439,0.00066439,0.00066439
341,7349.42,0.7273,0.50858,1.01232,0.89076,0.75934,0.8513,0.66338,0.80765,0.56773,0.9546,0.0006634,0.0006634,0.0006634
342,7371.5,0.72221,0.49336,1.00217,0.87343,0.76856,0.85072,0.6637,0.80667,0.56574,0.95617,0.00066241,0.00066241,0.00066241
343,7393.73,0.73432,0.50283,1.01746,0.8743,0.76344,0.84957,0.66176,0.80996,0.58345,0.96121,0.00066142,0.00066142,0.00066142
344,7415.3,0.73622,0.50404,1.00881,0.88567,0.74808,0.84865,0.66267,0.82203,0.5933,0.96263,0.00066043,0.00066043,0.00066043
345,7436.78,0.73602,0.51283,1.02615,0.88748,0.74398,0.8457,0.65948,0.81979,0.59394,0.96445,0.00065944,0.00065944,0.00065944
346,7458.35,0.72012,0.49819,1.00597,0.89202,0.74091,0.84552,0.66038,0.81026,0.59948,0.96212,0.00065845,0.00065845,0.00065845
347,7480.2,0.73103,0.51242,1.01091,0.88903,0.74249,0.84935,0.66312,0.80615,0.58431,0.95385,0.00065746,0.00065746,0.00065746
348,7501.9,0.72631,0.50319,1.00419,0.89974,0.73979,0.85104,0.6642,0.81223,0.57374,0.97353,0.00065647,0.00065647,0.00065647
349,7523.48,0.73273,0.50016,1.00674,0.87527,0.7619,0.8499,0.66546,0.79667,0.57658,0.95856,0.00065548,0.00065548,0.00065548
350,7545.45,0.72152,0.48882,1.01533,0.86768,0.76888,0.84995,0.66407,0.80975,0.58307,0.96589,0.00065449,0.00065449,0.00065449
351,7567.15,0.71183,0.49456,0.99993,0.88475,0.76259,0.84906,0.66363,0.80702,0.57834,0.96303,0.0006535,0.0006535,0.0006535
352,7588.59,0.73399,0.50522,1.01347,0.89619,0.75269,0.84873,0.66164,0.81017,0.57565,0.96247,0.00065251,0.00065251,0.00065251
353,7610.2,0.71959,0.50498,1.00468,0.90199,0.75525,0.85046,0.66656,0.79899,0.56759,0.96093,0.00065152,0.00065152,0.00065152
354,7632.09,0.71788,0.4968,1.00426,0.89543,0.76293,0.85146,0.66584,0.79814,0.56996,0.9612,0.00065053,0.00065053,0.00065053
355,7653.97,0.70596,0.5006,1.00792,0.90579,0.7532,0.85166,0.66582,0.79912,0.56965,0.95904,0.00064954,0.00064954,0.00064954
