epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,1800.51,0.95423,0.65181,1.07482,0.86478,0.73528,0.82125,0.60939,0.9144,0.7037,1.01904,0.0008416,0.0008416,0.0008416
162,1811.36,0.94173,0.64924,1.06839,0.89103,0.72013,0.82528,0.61349,0.92201,0.73286,1.01616,0.00084061,0.00084061,0.00084061
163,1822.2,0.95392,0.64104,1.09289,0.85086,0.73613,0.82688,0.59411,1.00034,0.68249,1.05777,0.00083962,0.00083962,0.00083962
164,1833.04,0.95714,0.63505,1.08531,0.87316,0.72913,0.82353,0.60705,0.93887,0.69214,1.02734,0.00083863,0.00083863,0.00083863
165,1843.87,0.95315,0.64317,1.07759,0.87727,0.72105,0.82117,0.6143,0.91039,0.71487,1.02466,0.00083764,0.00083764,0.00083764
166,1854.85,0.98187,0.68669,1.10197,0.89404,0.73877,0.83705,0.62584,0.90041,0.67176,1.00169,0.00083665,0.00083665,0.00083665
167,1865.64,0.95212,0.63738,1.07157,0.86649,0.75627,0.83394,0.61798,0.92448,0.66816,1.01129,0.00083566,0.00083566,0.00083566
168,1876.45,0.96555,0.6571,1.10926,0.86043,0.74603,0.82299,0.60198,0.93807,0.70419,1.01738,0.00083467,0.00083467,0.00083467
169,1887.3,0.97711,0.62207,1.08823,0.88037,0.71591,0.81578,0.6014,0.9384,0.70537,1.03768,0.00083368,0.00083368,0.00083368
170,1898.02,0.96453,0.66617,1.08824,0.86866,0.72474,0.82081,0.59944,0.91895,0.70323,1.02297,0.00083269,0.00083269,0.00083269
171,1908.89,0.94994,0.63612,1.07483,0.86698,0.73016,0.82486,0.58957,0.99415,0.69178,1.0316,0.0008317,0.0008317,0.0008317
172,1919.77,0.94219,0.62184,1.06952,0.89268,0.73835,0.83989,0.59307,1.04885,0.69182,1.0813,0.00083071,0.00083071,0.00083071
173,1930.6,0.96898,0.64254,1.08968,0.88947,0.74347,0.84034,0.62519,0.93089,0.6557,1.02913,0.00082972,0.00082972,0.00082972
174,1941.42,0.95464,0.62304,1.10919,0.88005,0.73118,0.82638,0.61954,0.89167,0.68002,1.02485,0.00082873,0.00082873,0.00082873
175,1952.25,0.96181,0.64144,1.08324,0.87137,0.73579,0.829,0.61301,0.91451,0.67921,1.02008,0.00082774,0.00082774,0.00082774
176,1963.12,0.92343,0.62792,1.06293,0.87364,0.72145,0.82835,0.61029,0.91797,0.69694,1.01208,0.00082675,0.00082675,0.00082675
177,1974,0.91624,0.63417,1.07078,0.87882,0.73154,0.83041,0.60476,0.9499,0.69111,1.0186,0.00082576,0.00082576,0.00082576
178,1984.89,0.93598,0.63298,1.0681,0.87246,0.72043,0.81946,0.61497,0.90474,0.68729,1.02152,0.00082477,0.00082477,0.00082477
179,1995.75,0.9062,0.60666,1.06143,0.90161,0.71992,0.83464,0.62715,0.89738,0.6752,1.01238,0.00082378,0.00082378,0.00082378
180,2006.58,0.9412,0.63082,1.08292,0.88324,0.74366,0.83522,0.60421,0.9779,0.6914,1.03428,0.00082279,0.00082279,0.00082279
181,2017.35,0.93498,0.65866,1.07729,0.90627,0.72913,0.83857,0.61945,0.92364,0.65099,1.01141,0.0008218,0.0008218,0.0008218
182,2028.19,0.98412,0.63567,1.12565,0.90546,0.73072,0.84025,0.62754,0.88354,0.64535,0.99755,0.00082081,0.00082081,0.00082081
183,2039.08,0.92244,0.61088,1.06401,0.87876,0.74501,0.83802,0.62289,0.89139,0.64953,1.00244,0.00081982,0.00081982,0.00081982
