epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,1094.21,0.58121,0.36721,0.93192,0.9177,0.75474,0.84541,0.67219,0.78223,0.55221,0.94053,8.02e-05,8.02e-05,8.02e-05
102,1105.02,0.56432,0.35507,0.90118,0.91747,0.7532,0.8466,0.67305,0.7808,0.55353,0.94293,8.0002e-05,8.0002e-05,8.0002e-05
103,1115.93,0.5558,0.36042,0.91044,0.92121,0.75218,0.84597,0.67074,0.79174,0.5619,0.94554,7.9804e-05,7.9804e-05,7.9804e-05
104,1126.61,0.56661,0.35928,0.91505,0.92346,0.75368,0.84711,0.67334,0.79087,0.56532,0.9449,7.9606e-05,7.9606e-05,7.9606e-05
105,1137.43,0.62348,0.43101,0.99462,0.91872,0.75218,0.84796,0.67519,0.78874,0.56645,0.94403,7.9408e-05,7.9408e-05,7.9408e-05
106,1148.21,0.55537,0.35298,0.90996,0.91474,0.75934,0.84841,0.67531,0.78292,0.56525,0.94321,7.921e-05,7.921e-05,7.921e-05
107,1159.07,0.54442,0.3582,0.90471,0.91473,0.75796,0.84872,0.67638,0.78234,0.56319,0.94246,7.9012e-05,7.9012e-05,7.9012e-05
108,1169.95,0.54988,0.35994,0.89479,0.91637,0.75576,0.84875,0.67373,0.7823,0.55942,0.94082,7.8814e-05,7.8814e-05,7.8814e-05
109,1180.75,0.5509,0.36162,0.90642,0.92065,0.75525,0.84693,0.67351,0.78687,0.56022,0.94076,7.8616e-05,7.8616e-05,7.8616e-05
110,1191.52,0.56788,0.36655,0.90838,0.91904,0.75781,0.84801,0.67319,0.78325,0.55687,0.9419,7.8418e-05,7.8418e-05,7.8418e-05
111,1202.42,0.55013,0.36054,0.89911,0.91715,0.75986,0.84611,0.67161,0.78567,0.5605,0.94294,7.822e-05,7.822e-05,7.822e-05
112,1213.19,0.55448,0.35573,0.89951,0.91791,0.75678,0.84746,0.67399,0.78218,0.55884,0.94382,7.8022e-05,7.8022e-05,7.8022e-05
113,1224,0.54633,0.35571,0.90003,0.91867,0.75422,0.84804,0.67441,0.78485,0.56136,0.94537,7.7824e-05,7.7824e-05,7.7824e-05
114,1234.82,0.54897,0.35139,0.89732,0.91504,0.75627,0.84793,0.67305,0.78689,0.55957,0.9455,7.7626e-05,7.7626e-05,7.7626e-05
115,1245.52,0.56533,0.35023,0.91398,0.90416,0.76344,0.84807,0.67129,0.78662,0.56413,0.94363,7.7428e-05,7.7428e-05,7.7428e-05
116,1256.27,0.55495,0.35048,0.89683,0.90607,0.76063,0.84772,0.67227,0.78525,0.56248,0.94454,7.723e-05,7.723e-05,7.723e-05
117,1267.17,0.56099,0.35641,0.91952,0.91452,0.75598,0.84717,0.6738,0.78508,0.56483,0.94398,7.7032e-05,7.7032e-05,7.7032e-05
118,1277.95,0.54807,0.35547,0.90523,0.91414,0.75422,0.8477,0.67475,0.78353,0.56117,0.94264,7.6834e-05,7.6834e-05,7.6834e-05
119,1288.76,0.58031,0.37221,0.91636,0.92069,0.75269,0.84837,0.6738,0.78476,0.56112,0.94192,7.6636e-05,7.6636e-05,7.6636e-05
120,1299.45,0.55995,0.34732,0.90547,0.91338,0.75422,0.8479,0.67391,0.78356,0.56018,0.94079,7.6438e-05,7.6438e-05,7.6438e-05
121,1310.17,0.55024,0.35162,0.90156,0.91684,0.75525,0.84956,0.67521,0.7814,0.55567,0.94087,7.624e-05,7.624e-05,7.624e-05
122,1320.92,0.56979,0.35468,0.92299,0.9149,0.75422,0.84984,0.6729,0.78923,0.56594,0.94472,7.6042e-05,7.6042e-05,7.6042e-05
123,1331.67,0.54074,0.35204,0.90024,0.91991,0.75013,0.84838,0.67486,0.78838,0.56981,0.94668,7.5844e-05,7.5844e-05,7.5844e-05
